@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-D/home/oier/Universidad/DM/1.Praktika/IK22/irteera/gaussian-blur-3x3

@attribute filename string
@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data
K1-42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0,0,3,255,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112,38,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
K1-43.jpg,33,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,248,34,0,0,3,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,127,K1
K1-44.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,161,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,205,1,0,0,6,26,0,0,0,0,0,0,0,0,0,0,15,0,0,0,77,71,0,0,0,31,42,K1
K1-45.jpg,31,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,10,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,4,255,K1
K1-46.jpg,255,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,31,0,0,0,215,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,14,18,K1
K1-47.jpg,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,137,255,0,0,0,0,0,0,0,0,0,0,43,0,0,0,93,94,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,4,K1
K1-48.jpg,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,16,0,0,42,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255,21,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,K1
K1-49.jpg,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,52,0,0,21,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
K1-50.jpg,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,18,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
K1-51.jpg,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,10,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
K1-52.jpg,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K1
K2-10.jpg,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,41,0,0,17,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-11.jpg,255,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-12.jpg,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-13.jpg,112,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-14.jpg,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,38,14,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,K2
K2-15.jpg,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,4,0,0,31,37,1,0,0,0,0,0,0,0,0,0,2,0,0,0,15,93,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,0,0,0,43,K2
K2-16.jpg,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-17.jpg,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,0,0,7,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-18.jpg,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-19.jpg,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2,0,0,21,154,0,0,0,0,0,0,0,0,0,0,58,0,0,0,27,100,16,0,0,2,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-20.jpg,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1,0,0,30,61,0,0,0,0,0,0,0,0,0,0,9,0,0,0,18,69,16,0,0,0,92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,K2
K2-21.jpg,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-22.jpg,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-23.jpg,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
